
analyzerportresults1,,port1,Port //1/2 (offline),889578,732981359,889578,0,0,0,128,1518,0,13332,10923374,13332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87386992,0,0,6006183352,89520107,0,0,0,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
analyzerportresults2,,port2,Port //1/3 (offline),889578,732981359,889578,0,0,0,128,1518,0,12407,10161010,12407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81288080,0,0,6006183352,83273245,0,0,0,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
analyzerportresults3,,port3,Port //1/4 (offline),889578,732981359,889578,0,0,0,128,1518,0,12794,10479585,12794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83836680,0,0,6006183352,85883669,0,0,0,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
analyzerportresults4,,port4,Port //1/5 (offline),889578,732981359,889578,0,0,0,128,1518,0,11379,9298919,11379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74391352,0,0,6006183352,76211941,0,0,0,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
analyzerportresults5,,port5,Port //1/6 (offline),889578,732981359,889578,0,0,0,128,1518,0,11491,9391701,11491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75133608,0,0,6006183352,76972224,0,0,0,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
analyzerportresults6,,port6,Port //1/7 (offline),889578,732981359,889578,0,0,0,128,1518,0,12165,9957950,12165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79663600,0,0,6006183352,81609994,0,0,0,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

RxStream_Results

ResultObject,ResultObjectName,ResultParent,ResultParentName,FrameCount,SigFrameCount,FcsErrorFrameCount,MinLatency,MaxLatency,DroppedFrameCount,DroppedFramePercent,InOrderFrameCount,ReorderedFrameCount,DuplicateFrameCount,LateFrameCount,PrbsBitErrorCount,PrbsFillOctetCount,Ipv4ChecksumErrorCount,TcpUdpChecksumErrorCount,FrameRate,SigFrameRate,FcsErrorFrameRate,DroppedFrameRate,DroppedFramePercentRate,InOrderFrameRate,ReorderedFrameRate,DuplicateFrameRate,LateFrameRate,PrbsBitErrorRate,PrbsFillOctetRate,Ipv4ChecksumErrorRate,TcpUdpChecksumErrorRate,BitRate,ShortTermAvgLatency,AvgLatency,PrbsBitErrorRatio,L1BitCount,L1BitRate,PrbsErrorFrameCount,PrbsErrorFrameRate,PortStrayFrames,BitCount,ShortTermAvgJitter,AvgJitter,Rfc4689AbsoluteAvgJitter,MinJitter,MaxJitter,ShortTermAvgInterarrivalTime,AvgInterarrivalTime,MinInterarrivalTime,MaxInterarrivalTime,InSeqFrameCount,OutSeqFrameCount,InSeqFrameRate,OutSeqFrameRate,HistBin1Count,HistBin2Count,HistBin3Count,HistBin4Count,HistBin5Count,HistBin6Count,HistBin7Count,HistBin8Count,HistBin9Count,HistBin10Count,HistBin11Count,HistBin12Count,HistBin13Count,HistBin14Count,HistBin15Count,HistBin16Count,

rxstreamsummaryresults1,,port1,Port //1/2 (offline),889578,889578,0,2.2,13.39,0,0,889578,0,0,0,0,0,0,0,12303,12303,0,0,0,12303,0,0,0,0,0,0,0,80603336,7.914,7.797,0,6006183352,82571872,0,0,NA,5863850872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
rxstreamsummaryresults2,,port2,Port //1/3 (offline),889578,889578,0,2.2,13.4,0,0,889578,0,0,0,0,0,0,0,13225,13225,0,0,0,13225,0,0,0,0,0,0,0,86675880,7.798,7.8,0,6006183352,88791873,0,0,NA,5863850872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
rxstreamsummaryresults3,,port3,Port //1/4 (offline),889578,889578,0,2.15,13.36,0,0,889578,0,0,0,0,0,0,0,11275,11275,0,0,0,11275,0,0,0,0,0,0,0,73711632,7.907,7.74,0,6006183352,75515578,0,0,NA,5863850872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
rxstreamsummaryresults4,,port4,Port //1/5 (offline),889578,889578,0,2.14,13.34,0,0,889578,0,0,0,0,0,0,0,12690,12690,0,0,0,12690,0,0,0,0,0,0,0,83164448,7.81,7.731,0,6006183352,85194847,0,0,NA,5863850872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
rxstreamsummaryresults5,,port5,Port //1/6 (offline),889578,889578,0,2.14,13.35,0,0,889578,0,0,0,0,0,0,0,12056,12056,0,0,0,12056,0,0,0,0,0,0,0,78935008,7.885,7.734,0,6006183352,80864020,0,0,NA,5863850872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
rxstreamsummaryresults6,,port6,Port //1/7 (offline),889578,889578,0,2.13,13.35,0,0,889578,0,0,0,0,0,0,0,11387,11387,0,0,0,11387,0,0,0,0,0,0,0,74456560,7.848,7.716,0,6006183352,76278531,0,0,NA,5863850872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

TxStream_Results

ResultObject,ResultObjectName,ResultParent,ResultParentName,FrameCount,FrameRate,BitRate,ExpectedRxFrameCount,L1BitCount,L1BitRate,BitCount,

txstreamresults1,,port1,Port //1/2 (offline),889578,0,0,889578,6006183352,0,5863850872,
txstreamresults2,,port2,Port //1/3 (offline),889578,12446,81918184,889578,6006183352,83909617,5863850872,
txstreamresults3,,port3,Port //1/4 (offline),889578,0,0,889578,6006183352,0,5863850872,
txstreamresults4,,port4,Port //1/5 (offline),889578,0,0,889578,6006183352,0,5863850872,
txstreamresults5,,port5,Port //1/6 (offline),889578,13794,90799792,889578,6006183352,93006905,5863850872,
txstreamresults6,,port6,Port //1/7 (offline),889578,12050,79269408,889578,6006183352,81197472,5863850872,
