analyzerportresults3,,port3,Port //1/4 (offline),890499,733730583,890499,0,0,0,128,1518,0,12897,10564524,12897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84516192,0,0,6012324504,86579659,0,0,0,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
analyzerportresults4,,port4,Port //1/5 (offline),890499,733730583,890499,0,0,0,128,1518,0,11401,9317261,11401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74538088,0,0,6012324504,76362295,0,0,0,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
analyzerportresults5,,port5,Port //1/6 (offline),890338,733608892,890338,0,0,0,128,1518,0,11619,9501029,11619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76008232,0,0,6011325216,77867322,0,0,0,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
analyzerportresults6,,port6,Port //1/7 (offline),890338,733608892,890338,0,0,0,128,1518,0,12536,10269388,12536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82155104,0,0,6011325216,84160802,0,0,0,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

RxStream_Results

ResultObject,ResultObjectName,ResultParent,ResultParentName,FrameCount,SigFrameCount,FcsErrorFrameCount,MinLatency,MaxLatency,DroppedFrameCount,DroppedFramePercent,InOrderFrameCount,ReorderedFrameCount,DuplicateFrameCount,LateFrameCount,PrbsBitErrorCount,PrbsFillOctetCount,Ipv4ChecksumErrorCount,TcpUdpChecksumErrorCount,FrameRate,SigFrameRate,FcsErrorFrameRate,DroppedFrameRate,DroppedFramePercentRate,InOrderFrameRate,ReorderedFrameRate,DuplicateFrameRate,LateFrameRate,PrbsBitErrorRate,PrbsFillOctetRate,Ipv4ChecksumErrorRate,TcpUdpChecksumErrorRate,BitRate,ShortTermAvgLatency,AvgLatency,PrbsBitErrorRatio,L1BitCount,L1BitRate,PrbsErrorFrameCount,PrbsErrorFrameRate,PortStrayFrames,BitCount,ShortTermAvgJitter,AvgJitter,Rfc4689AbsoluteAvgJitter,MinJitter,MaxJitter,ShortTermAvgInterarrivalTime,AvgInterarrivalTime,MinInterarrivalTime,MaxInterarrivalTime,InSeqFrameCount,OutSeqFrameCount,InSeqFrameRate,OutSeqFrameRate,HistBin1Count,HistBin2Count,HistBin3Count,HistBin4Count,HistBin5Count,HistBin6Count,HistBin7Count,HistBin8Count,HistBin9Count,HistBin10Count,HistBin11Count,HistBin12Count,HistBin13Count,HistBin14Count,HistBin15Count,HistBin16Count,

rxstreamsummaryresults1,,port1,Port //1/2 (offline),889578,889578,0,2.19,24.02,0,0,889578,0,0,0,0,0,0,0,12566,12566,0,0,0,12566,0,0,0,0,0,0,0,82369088,7.875,7.79,0,6006183352,84379591,0,0,NA,5863850872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
rxstreamsummaryresults2,,port2,Port //1/3 (offline),889578,889578,0,2.19,23.53,0,0,889578,0,0,0,0,0,0,0,10844,10844,0,0,0,10844,0,0,0,0,0,0,0,70897360,7.972,7.786,0,6006183352,72632398,0,0,NA,5863850872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
rxstreamsummaryresults3,,port3,Port //1/4 (offline),889578,889578,0,2.13,19.95,0,0,889578,0,0,0,0,0,0,0,11292,11292,0,0,0,11292,0,0,0,0,0,0,0,73833840,7.886,7.729,0,6006183352,75640611,0,0,NA,5863850872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
rxstreamsummaryresults4,,port4,Port //1/5 (offline),889578,889578,0,2.13,21.15,0,0,889578,0,0,0,0,0,0,0,12793,12793,0,0,0,12793,0,0,0,0,0,0,0,83827512,7.805,7.735,0,6006183352,85874340,0,0,NA,5863850872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
rxstreamsummaryresults5,,port5,Port //1/6 (offline),889578,889578,0,2.14,13.36,0,0,889578,0,0,0,0,0,0,0,12427,12427,0,0,0,12427,0,0,0,0,0,0,0,81428032,7.831,7.733,0,6006183352,83416345,0,0,NA,5863850872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
rxstreamsummaryresults6,,port6,Port //1/7 (offline),889578,889578,0,2.13,13.34,0,0,889578,0,0,0,0,0,0,0,11520,11520,0,0,0,11520,0,0,0,0,0,0,0,75339784,7.865,7.721,0,6006183352,77182916,0,0,NA,5863850872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

TxStream_Results

ResultObject,ResultObjectName,ResultParent,ResultParentName,FrameCount,FrameRate,BitRate,ExpectedRxFrameCount,L1BitCount,L1BitRate,BitCount,

txstreamresults1,,port1,Port //1/2 (offline),889578,13370,87960568,889578,6006183352,90099763,5863850872,
txstreamresults2,,port2,Port //1/3 (offline),889578,12368,81375552,889578,6006183352,83354390,5863850872,
txstreamresults3,,port3,Port //1/4 (offline),889578,0,0,889578,6006183352,0,5863850872,
txstreamresults4,,port4,Port //1/5 (offline),889578,0,0,889578,6006183352,0,5863850872,
txstreamresults5,,port5,Port //1/6 (offline),889578,13857,91192232,889578,6006183352,93409412,5863850872,
txstreamresults6,,port6,Port //1/7 (offline),889578,12543,82537904,889578,6006183352,84544785,5863850872,
